"url";"type";"category";"price";"rooms";"bedrooms";"bathrooms";"walkscore";"year_built";"high_schools";"primary_schools";"transit_friendly";"groceries";"restaurants";"pedestrian_friendly";"greenery";"historic";"cycling_friendly";"car_friendly";"vibrant";"shopping";"daycares";"nightlife";"cafes";"quiet";"parks";"lat";"lng";"lot_area_sqft";"lot_area_m2";"parking_driveway";"parking_garage";"parking_carport";"bedrooms_basement";"powder_rooms";"tipology";"neighbourhood"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/25835630?view=summary";"rent";"condo for rent";3200;6;2;2;97;2018;4;3,5;5;5;5;5;1,5;3;2;3,5;4,5;5;5;4,5;5;1,5;5;45,496706;-73,572336;NA;NA;NA;1;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/27918917?view=summary";"rent";"condo for rent";1150;4;2;1;66;1915;3,5;4,5;4;4;3,5;4,5;3,5;2,5;4;3,5;2;3,5;5;2;2,5;4;5;45,461767;-73,59808593;NA;NA;NA;NA;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/15068390?view=summary";"rent";"condo for rent";2200;8;2;2;85;2020;4,5;5;4,5;4,5;4;5;2,5;3;5;3;4;4;5;3,5;3;4;5;45,529874;-73,553464;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-villeray-saint-michel-parc-extension/19755068?view=summary";"rent";"condo for rent";1200;5;2;1;68;NA;4;4,5;4;4,5;3,5;4;2;1;1,5;3;2,5;4,5;4,5;2;2,5;0;4,5;45,533398;-73,645782;NA;NA;NA;NA;NA;0;0;"condo";"Villeray-Saint-Michel-Parc-Extension"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-leonard/25699008?view=summary";"rent";"condo for rent";1600;4;1;1;95;2021;4,5;4,5;4;4,5;3,5;5;3;0,5;3;3;2,5;4;5;2;3;3;4;45,5777655;-73,58234863;NA;NA;NA;1;NA;0;0;"condo";"Saint-Léonard"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/26578602?view=summary";"rent";"condo for rent";1700;2;2;1;67;NA;4,5;5;4,5;5;3,5;4,5;4,5;1,5;3;3;2,5;4;4,5;2;3;3;4,5;45,506225;-73,623498;NA;NA;NA;NA;1;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/12418991?view=summary";"rent";"condo for rent";1290;6;2;1;88;1939;2;4;5;4,5;4,5;5;2,5;3,5;5;2,5;4,5;5;4;5;4;1,5;5;45,517864;-73,553546;NA;NA;NA;NA;NA;1;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-villeray-saint-michel-parc-extension/20105477?view=summary";"rent";"condo for rent";4500;8;3;2;81;NA;4;4,5;5;5;4;5;3;2;4,5;3,5;3,5;4,5;5;3;2;1,5;5;45,547147;-73,604736;NA;NA;NA;1;NA;0;0;"condo";"Villeray-Saint-Michel-Parc-Extension"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-lasalle/27221735?view=summary";"rent";"condo for rent";2000;8;3;1;54;NA;0;4,5;3;4;2,5;3;2;0;2,5;3,5;1,5;3;4;1,5;2;5;4;45,441123;-73,628782;NA;NA;NA;NA;NA;0;0;"condo";"LaSalle"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/16725801?view=summary";"rent";"condo for rent";2035;6;2;2;57;2022;4;4,5;4,5;4,5;3;4;2,5;1,5;2,5;4;2;2,5;5;2;3;2;4,5;45,529656;-73,723731;NA;NA;NA;NA;NA;0;0;"condo";"Ahuntsic-Cartierville"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-villeray-saint-michel-parc-extension/17764580?view=summary";"rent";"condo for rent";2650;7;4;2;80;NA;4,5;5;4,5;4,5;4;5;3,5;2,5;4;2,5;3;4,5;4,5;3,5;2,5;2;4;45,54162;-73,632885;NA;NA;NA;NA;NA;0;0;"condo";"Villeray-Saint-Michel-Parc-Extension"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-lasalle/18368599?view=summary";"rent";"condo for rent";2420;6;2;2;47;2021;2;3;3,5;4,5;3;3,5;2;1;2,5;4;1,5;4,5;5;2;2,5;1,5;4,5;45,4506247;-73,60656709;NA;NA;NA;NA;NA;0;0;"condo";"LaSalle"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-rosemont-la-petite-patrie/11831993?view=summary";"rent";"condo for rent";1800;5;2;1;83;1931;4;5;4,5;4,5;4;5;4;2,5;5;2,5;3,5;4,5;5;3;2,5;4;4,5;45,54138553;-73,60490274;NA;NA;NA;NA;NA;0;0;"condo";"Rosemont-La Petite-Patrie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/9235813?view=summary";"rent";"condo for rent";1260;1;1;1;90;1969;5;4,5;5;4,5;4,5;5;3;3;3,5;2,5;4;5;4,5;4;4,5;3;5;45,499081;-73,582282;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-outremont/18522633?view=summary";"rent";"condo for rent";2500;5;3;2;93;NA;5;4,5;4,5;5;4,5;5;3,5;3,5;5;2,5;4,5;5;5;4;3,5;3;4,5;45,51801413;-73,59505552;NA;NA;NA;NA;NA;0;0;"condo";"Le Plateau-Mont-Royal"
"https://www.centris.ca/en/houses~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/14678776?view=summary";"rent";"house for rent";3000;9;2;2;60;1944;4,5;4,5;4;4;3;4;3,5;1,5;3,5;3,5;1,5;3;4,5;1,5;3;2,5;4;45,45991742;-73,63712071;2343;217,670011148272;2;NA;NA;0;0;"house";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/houses~for-rent~montreal-rosemont-la-petite-patrie/27899079?view=summary";"rent";"house for rent";4500;14;5;2;61;NA;4;4;5;4,5;3,5;5;4;1,5;4,5;5;2,5;3,5;4;2,5;3;2;5;45,55503185;-73,55652027;NA;NA;4;NA;NA;0;2;"house";"Rosemont-La Petite-Patrie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/20555400?view=summary";"rent";"condo for rent";2800;4;2;1;79;NA;1;4;4,5;4,5;4,5;4;1,5;2,5;5;3;3;4,5;5;3;4;0,5;5;45,492954;-73,556358;NA;NA;NA;NA;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-verdun-ile-des-soeurs/19071854?view=summary";"rent";"condo for rent";3595;7;2;2;10;2009;0;3,5;2,5;0,5;1,5;1,5;1,5;0;3,5;4,5;0,5;0,5;3;0,5;0,5;5;4;45,44782492;-73,55406671;NA;NA;NA;1;NA;0;0;"condo";"Verdun"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/12485815?view=summary";"rent";"condo for rent";3900;4;2;2;81;2007;1,5;1,5;4,5;4,5;4,5;4,5;2;3,5;4,5;3;3,5;4,5;4,5;4;4;2,5;5;45,512365;-73,550976;NA;NA;NA;NA;NA;0;1;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-lasalle/19563875?view=summary";"rent";"condo for rent";2000;4;2;1;47;2021;2,5;4;3,5;4,5;3;3,5;3,5;1;3;3,5;2;4;5;1,5;2,5;4,5;4,5;45,45116661;-73,60558004;NA;NA;NA;NA;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~pointe-claire/17295877?view=summary";"rent";"condo for rent";1950;7;3;1;31;NA;4,5;4,5;1,5;1;2,5;2;3;0;3;4,5;1;3;1,5;1,5;2;5;3,5;45,46547027;-73,80736055;NA;NA;NA;NA;NA;0;0;"condo";"Pointe-Claire"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-rosemont-la-petite-patrie/24531583?view=summary";"rent";"condo for rent";1750;5;2;1;91;1967;4;4,5;4,5;5;4,5;5;3;3;5;2;4;5;5;3,5;2,5;3,5;4,5;45,531915;-73,60729;NA;NA;NA;NA;NA;0;0;"condo";"Rosemont-La Petite-Patrie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/10433651?view=summary";"rent";"condo for rent";2400;11;2;2;64;2011;4;5;4,5;4,5;4;5;3;3;5;3;2,5;4;5;2,5;3,5;4;5;45,483128;-73,56047;NA;NA;1;NA;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-laurent/17500908?view=summary";"rent";"condo for rent";1400;6;1;1;9;2011;1,5;2,5;2,5;3;2;2;1,5;0;2,5;5;1;2,5;2,5;0,5;1,5;2,5;4;45,51053148;-73,732317;NA;NA;NA;1;NA;0;0;"condo";"Saint-Laurent"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/10805443?view=summary";"rent";"condo for rent";2000;4;2;1;98;2015;4,5;3;5;5;5;5;1,5;3,5;2;2,5;4,5;5;5;5;5;0;5;45,496505;-73,574928;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-verdun-ile-des-soeurs/10004370?view=summary";"rent";"condo for rent";1550;4;1;1;35;2014;1;0,5;3;3;2,5;3;1,5;0;2,5;5;1;2,5;5;2;3;4,5;4;45,47299;-73,538362;NA;NA;NA;NA;NA;0;0;"condo";"Verdun"
"https://www.centris.ca/en/houses~for-rent~dollard-des-ormeaux/15423735?view=summary";"rent";"house for rent";3000;16;4;2;16;1971;0,5;4;2;2;2,5;2,5;3,5;0;3;4;1;3;2,5;0,5;1,5;5;3,5;45,46839171;-73,85007346;5760;535,117056856187;2;1;NA;1;1;"house";"Dollard-des-Ormeaux"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/10904150?view=summary";"rent";"condo for rent";1480;5;1;1;79;2018;1,5;4,5;5;5;4,5;5;2;2,5;5;4;3,5;5;5;3,5;4;0;5;45,493883;-73,558484;NA;NA;NA;NA;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/houses~for-rent~montreal-pierrefonds-roxboro/13766292?view=summary";"rent";"house for rent";3290;18;3;3;14;2008;3;1;1;1;2;1,5;3;0;2;4,5;0,5;1;2;0,5;1;4,5;4;45,514948;-73,834467;5286;491,08138238573;2;1;NA;1;1;"house";"Pierrefonds-Roxboro"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-outremont/23075957?view=summary";"rent";"condo for rent";2300;4;2;2;57;2021;4,5;4,5;4,5;4,5;4;4;3,5;2,5;3,5;2,5;3;4,5;4,5;2,5;2,5;2,5;5;45,5233214;-73,61775047;NA;NA;NA;NA;NA;0;0;"condo";"Outremont"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/13364127?view=summary";"rent";"condo for rent";3400;6;2;2;94;2019;4;4;5;5;4,5;4;1,5;2,5;2,5;3,5;4;5;4;4;4,5;0;5;45,49577988;-73,56791205;NA;NA;NA;1;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/14656658?view=summary";"rent";"condo for rent";2925;5;2;2;79;2021;1,5;4;4,5;4,5;4,5;4,5;2;2,5;5;3;3,5;5;5;3;4;0;5;45,49317587;-73,55698027;NA;NA;NA;1;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-mercier-hochelaga-maisonneuve/14723112?view=summary";"rent";"condo for rent";1800;6;3;1;62;1965;3,5;4,5;3;4;2,5;3;3;1;2,5;3;1,5;2,5;4,5;2;2,5;4,5;3,5;45,60913789;-73,52373899;NA;NA;NA;NA;NA;0;0;"condo";"Mercier-Hochelaga-Maisonneuve"
"https://www.centris.ca/en/houses~for-rent~beaconsfield/27939437?view=summary";"rent";"house for rent";2550;8;2;2;23;1998;3,5;4;3,5;4;2;1,5;3,5;0;2;5;1;2,5;5;0,5;3;0;3,5;45,43607243;-73,84484563;NA;NA;NA;NA;NA;0;1;"house";"Beaconsfield"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/9461380?view=summary";"rent";"condo for rent";1600;4;1;1;94;2019;4;4;5;5;4,5;4;1,5;2,5;2,5;3,5;4;5;4;4;4,5;0;5;45,49587929;-73,56784816;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/24344601?view=summary";"rent";"condo for rent";1850;5;3;1;82;NA;4,5;4,5;4,5;4,5;3,5;5;3,5;2;2;3;2,5;3,5;4,5;1,5;3;4,5;4;45,487223;-73,63047;NA;NA;NA;NA;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-outremont/12245000?view=summary";"rent";"condo for rent";1850;8;3;1;70;NA;4,5;4,5;4,5;4,5;4;5;4,5;2,5;3,5;3;3;4,5;5;2,5;2,5;3,5;5;45,518265;-73,620194;NA;NA;1;NA;NA;0;0;"condo";"Outremont"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/22396047?view=summary";"rent";"condo for rent";1500;4;1;1;96;1875;5;4,5;5;5;4,5;5;3;3,5;2,5;2,5;4;5;4;4;4,5;4;5;45,491992;-73,579378;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/26065168?view=summary";"rent";"condo for rent";3500;10;3;2;90;2004;5;4;5;4,5;4,5;5;2,5;3;2;2,5;4;5;4,5;4;4,5;0,5;5;45,492666;-73,575747;NA;NA;NA;1;NA;1;1;"condo";"Ville-Marie"
"https://www.centris.ca/en/houses~for-rent~kirkland/16710979?view=summary";"rent";"house for rent";4000;12;4;1;16;1973;2;3;1,5;0,5;2;2;4;0;2;4,5;1;2,5;4;1,5;1,5;5;3,5;45,44159053;-73,86486673;5963;553,976217019695;2;1;NA;0;1;"house";"Kirkland"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/24975012?view=summary";"rent";"condo for rent";1795;3;1;1;90;1957;4,5;4;5;4,5;4,5;5;3;3;3;3;4;5;5;4;4,5;2,5;4,5;45,50091;-73,581741;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/11087519?view=summary";"rent";"condo for rent";1900;6;2;1;88;2019;5;5;5;4,5;4,5;4,5;3,5;3;2;3;3,5;5;4;3,5;4;0;5;45,489532;-73,578687;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/11765419?view=summary";"rent";"condo for rent";1725;1;1;1;98;2014;3,5;3,5;5;5;5;5;1,5;3,5;3;3,5;4,5;5;5;4,5;5;1,5;5;45,50543527;-73,5643449;NA;NA;NA;1;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~pointe-claire/9043100?view=summary";"rent";"condo for rent";1700;4;1;1;51;2019;1,5;1,5;2,5;4,5;2,5;3;1;0;1,5;5;1;4;2,5;1,5;3;4,5;3,5;45,46287071;-73,82119137;NA;NA;NA;1;NA;0;0;"condo";"Pointe-Claire"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/9734633?view=summary";"rent";"condo for rent";2250;9;2;2;94;2020;4;4;5;5;4,5;4,5;2,5;3;2;3;4;5;4,5;4;4,5;0,5;5;45,49510013;-73,56882776;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/22498648?view=summary";"rent";"condo for rent";1495;5;2;1;80;1910;4,5;5;4,5;5;4;5;4;2,5;4;3;3;4;5;3;3;4;4;45,537118;-73,551556;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-verdun-ile-des-soeurs/20584409?view=summary";"rent";"condo for rent";2850;7;3;2;36;2021;1,5;0,5;3,5;3;3;3,5;1;0;3;4,5;1,5;2,5;5;2;3;2;4;45,47195524;-73,53976339;NA;NA;NA;1;NA;0;0;"condo";"Verdun"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-villeray-saint-michel-parc-extension/21438801?view=summary";"rent";"condo for rent";2700;12;3;2;66;1962;4;5;4;4,5;3,5;5;3,5;1;1,5;3;2,5;4,5;5;2;3;4,5;4,5;45,530082;-73,64264;NA;NA;NA;NA;NA;1;0;"condo";"Villeray-Saint-Michel-Parc-Extension"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/14595132?view=summary";"rent";"condo for rent";2800;5;1;1;97;2018;4;3,5;5;5;5;5;1,5;3;2;3,5;4,5;5;5;4,5;5;1,5;5;45,496706;-73,572336;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/12300843?view=summary";"rent";"condo for rent";1300;5;3;1;72;NA;4;4,5;4;4,5;3,5;4;2,5;1;1,5;3,5;2,5;4,5;4,5;2;2,5;4,5;4;45,538514;-73,65011;NA;NA;NA;NA;NA;0;0;"condo";"Ahuntsic-Cartierville"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-lasalle/15449788?view=summary";"rent";"condo for rent";2465;6;2;2;47;2021;2;3;3,5;4,5;3;3,5;2;1;2,5;4;1,5;4,5;5;2;2,5;1,5;4,5;45,45061717;-73,60657782;NA;NA;NA;NA;NA;0;0;"condo";"LaSalle"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/9769098?view=summary";"rent";"condo for rent";4450;8;2;1;67;2003;2;4;4,5;3;4;4,5;3;2,5;5;3,5;2,5;4,5;4,5;2,5;3,5;4,5;5;45,48601178;-73,56403036;NA;NA;NA;2;NA;0;1;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/28215735?view=summary";"rent";"condo for rent";3000;3;1;1;91;NA;2;4,5;5;5;4,5;5;1,5;4,5;3,5;2,5;4,5;5;4,5;4;4,5;3,5;4,5;45,5001766;-73,55984534;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-villeray-saint-michel-parc-extension/28873357?view=summary";"rent";"condo for rent";1395;4;1;1;71;2013;5;5;4;5;3,5;4;1,5;1;3;3;2,5;4;5;2,5;2,5;0;5;45,566511;-73,600135;NA;NA;NA;NA;NA;0;0;"condo";"Villeray-Saint-Michel-Parc-Extension"
"https://www.centris.ca/en/condos-apartments~for-rent~westmount/26832979?view=summary";"rent";"condo for rent";2300;4;1;1;93;1966;4,5;4,5;5;4,5;4,5;5;3;2,5;2,5;2,5;3,5;5;5;3;4;4;5;45,487293;-73,587829;NA;NA;NA;1;NA;0;0;"condo";"Westmount"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/28134180?view=summary";"rent";"condo for rent";2075;6;1;1;94;2017;5;4,5;5;4,5;4,5;5;3;3,5;2,5;3,5;4;5;4,5;4;4,5;1;5;45,49131448;-73,57707013;NA;NA;NA;138;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/25600638?view=summary";"rent";"condo for rent";1800;4;2;1;98;2019;4,5;3,5;5;5;4,5;5;2,5;3,5;2;2;4,5;5;5;5;5;0;5;45,49471179;-73,57516741;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~cote-saint-luc/22402529?view=summary";"rent";"condo for rent";4120;13;3;2;59;2020;4;4;4;3,5;3;3;2;0,5;2;4;2;3,5;4;2;2,5;4;4;45,490036;-73,651253;NA;NA;NA;NA;NA;0;0;"condo";"Côte-Saint-Luc"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/10415032?view=summary";"rent";"condo for rent";2660;4;2;1;98;2019;3,5;3,5;5;4,5;5;5;2;3,5;3;4;4,5;5;5;4,5;5;1,5;5;45,504676;-73,565266;NA;NA;NA;1;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-laurent/15091645?view=summary";"rent";"condo for rent";2179;9;2;1;46;NA;4,5;2;3;4;2,5;3;2;0;3,5;3,5;1,5;3;4;1,5;2,5;4,5;3,5;45,50161068;-73,70447546;NA;NA;NA;NA;NA;0;0;"condo";"Saint-Laurent"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/10568635?view=summary";"rent";"condo for rent";3000;5;3;1;73;NA;4;4,5;4;3,5;3;4,5;3,5;1,5;2;3;2,5;4;5;2;3;2,5;4,5;45,487463;-73,640199;NA;NA;NA;NA;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/26418044?view=summary";"rent";"condo for rent";2100;6;2;1;84;2012;2;4,5;5;4,5;4,5;5;2;3;4,5;2,5;3,5;5;4,5;3,5;4,5;3;4,5;45,495347;-73,559857;NA;NA;NA;1;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~mont-royal/28084780?view=summary";"rent";"condo for rent";1475;5;1;1;64;2015;3;4;4,5;4;3;3,5;2,5;0;1,5;4;1,5;4;5;1,5;2,5;4;4;45,503283;-73,662204;NA;NA;NA;1;NA;0;0;"condo";"Mont-Royal"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/20297961?view=summary";"rent";"condo for rent";2200;7;2;1;81;1927;4,5;4,5;4,5;4,5;3,5;5;4,5;2,5;2,5;3;2,5;3,5;4,5;2;3;4;4,5;45,47679;-73,625693;NA;NA;NA;NA;NA;0;1;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/28147536?view=summary";"rent";"condo for rent";3800;9;2;2;93;NA;5;5;4,5;5;4,5;5;3;3,5;5;2,5;4,5;5;5;4;3,5;2,5;5;45,52315;-73,59665;NA;NA;NA;NA;NA;2;0;"condo";"Le Plateau-Mont-Royal"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/18983685?view=summary";"rent";"condo for rent";1800;6;3;1;77;NA;4,5;4,5;4,5;4;3,5;4;4;1,5;2;3;2,5;3,5;5;2;2,5;1,5;5;45,48929;-73,639158;NA;NA;NA;NA;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~mont-royal/28942228?view=summary";"rent";"condo for rent";1100;4;1;1;78;NA;4;5;4;2,5;3,5;3;3,5;1,5;4;3;2;4;4,5;1,5;2;0,5;4,5;45,516523;-73,644783;NA;NA;NA;NA;NA;0;0;"condo";"Mont-Royal"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-verdun-ile-des-soeurs/18299211?view=summary";"rent";"condo for rent";1300;7;1;1;87;NA;3;4,5;4,5;4;3,5;5;3;2,5;5;3,5;2,5;4;5;2;2,5;4;4;45,465245;-73,571139;NA;NA;NA;NA;NA;0;0;"condo";"Verdun"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-rosemont-la-petite-patrie/21148768?view=summary";"rent";"condo for rent";2900;8;2;1;88;2021;2,5;4,5;4,5;4,5;4;5;2;2,5;5;2,5;3;4,5;4,5;3;3;0;4,5;45,528793;-73,615734;NA;NA;NA;NA;NA;0;1;"condo";"Rosemont-La Petite-Patrie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/16856948?view=summary";"rent";"condo for rent";1765;4;1;1;73;2015;1,5;4;4,5;4,5;4,5;4,5;3;2,5;5;3;3;4,5;4,5;3;4;0;5;45,49181898;-73,55692658;NA;NA;NA;1;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/28323737?view=summary";"rent";"condo for rent";2500;4;1;1;97;2016;4;3,5;5;5;5;5;1,5;3;2;3,5;4,5;5;5;4,5;5;1,5;5;45,49688649;-73,57148842;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-rosemont-la-petite-patrie/28048337?view=summary";"rent";"condo for rent";1750;6;1;1;92;2004;4;4,5;5;5;4;5;2,5;2,5;5;2;3,5;5;5;4,5;2,5;2,5;4,5;45,540676;-73,611607;NA;NA;NA;NA;NA;1;1;"condo";"Rosemont-La Petite-Patrie"
"https://www.centris.ca/en/houses~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/28453594?view=summary";"rent";"house for rent";5400;9;3;3;63;NA;4;4,5;4;4;3;4;5;2;3,5;3;2;3;4,5;1,5;2,5;4;4;45,4625713;-73,63520634;NA;NA;3;1;NA;1;0;"house";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/20661027?view=summary";"rent";"condo for rent";1975;5;2;1;70;2012;4;4;4,5;4,5;4;5;2,5;3;5;3;3,5;4;4,5;3,5;2,5;1;5;45,53782501;-73,5849702;NA;NA;NA;NA;NA;0;0;"condo";"Le Plateau-Mont-Royal"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-riviere-des-prairies-pointe-aux-trembles/25363237?view=summary";"rent";"condo for rent";1485;6;2;2;49;2015;2,5;4;3;4,5;2;2,5;1,5;0;2,5;5;1;1,5;5;3;2,5;1;4;45,64651999;-73,57046049;NA;NA;NA;NA;NA;0;0;"condo";"Rivière-des-Prairies-Pointe-aux-Trembles"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/17644931?view=summary";"rent";"condo for rent";1875;5;2;1;89;1965;4;4;5;4,5;4,5;5;3,5;3;3,5;2,5;4;5;4,5;4;4,5;1,5;4,5;45,502016;-73,579568;NA;NA;NA;1;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/17115798?view=summary";"rent";"condo for rent";1450;5;1;1;98;2019;4,5;3,5;5;5;4,5;5;2,5;3,5;2;2;4,5;5;5;5;5;0;5;45,494787;-73,574867;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-est/9741144?view=summary";"rent";"condo for rent";1450;6;2;1;23;NA;2;5;2,5;4;2;2,5;3;1,5;3;4;1;2;4,5;1;1,5;4;3;45,63065099;-73,50170263;NA;NA;NA;NA;NA;0;0;"condo";"Montréal-Est"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/20596208?view=summary";"rent";"condo for rent";1850;4;1;1;94;2020;4;4;5;5;4,5;4;1,5;3;2;3,5;4;5;4,5;4;4,5;0,5;5;45,49516;-73,56882;NA;NA;NA;NA;NA;1;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/18645672?view=summary";"rent";"condo for rent";1295;5;1;1;62;2009;3,5;4;4;4;3;3,5;2,5;0;1,5;4,5;1,5;4;5;2;2,5;2,5;4;45,49844467;-73,65249642;NA;NA;NA;NA;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
