"url";"agents_name";"agents_job"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/21671003?view=summary";"Hamid Sedigh Kaghazchi";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/21671003?view=summary";"Maryam Khaleghi";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-lasalle/15498061?view=summary";"Amy Assaad";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/25469273?view=summary";"Kawtar Afiri";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/25469273?view=summary";"Serge Labelle";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/17593557?view=summary";"Marie-France Vachon";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/17593557?view=summary";"Erik Heft";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/25090389?view=summary";"Iana Ilcheva";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/28030237?view=summary";"Fabrice Voltzenlogel";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/19556687?view=summary";"François Mackay";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/19556687?view=summary";"Caroline Tanguay-Gingras";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~beaconsfield/17567170?view=summary";"George A Olivier";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/15971964?view=summary";"Derek Beech";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/15971964?view=summary";"Frandy Cherestal";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/23018548?view=summary";"Charles-Olivier Myre";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/14120762?view=summary";"Guoqing Feng";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-le-plateau-mont-royal/17750959?view=summary";"Gregory McCauley";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-le-plateau-mont-royal/17750959?view=summary";"Meaghan Walsh";"Residential Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-le-plateau-mont-royal/17750959?view=summary";"Wayne Bews";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-le-plateau-mont-royal/17750959?view=summary";"Paul Desjardins";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/18774212?view=summary";"Alexandra Ursu";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-plateau-mont-royal/11229236?view=summary";"Andrée-Anne Mallette Courtier Immobilier inc.";"Business corporation owned by a Residential Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-montreal-nord/10498381?view=summary";"Stephan Simioni";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-pierrefonds-roxboro/16301907?view=summary";"Stéphane Boily";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/5plex~for-sale~montreal-saint-laurent/23200153?view=summary";"Yolanda Siedlecka";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-le-sud-ouest/18439939?view=summary";"Edith Bourret";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/10382660?view=summary";"Dalia Zini";"Residential Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-montreal-nord/21839715?view=summary";"Garwood Jean-Gilles Courtier Immobilier Inc.";"Business corporation owned by a Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-montreal-nord/21839715?view=summary";"Marsha Saint-Jean";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/18268147?view=summary";"Cynthia Demirdjian";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-pierrefonds-roxboro/24848114?view=summary";"Hany Kheir Courtier Immobilier inc./Hany Kheir Real Estate Broker inc.";"Business corporation owned by a Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~pointe-claire/10102847?view=summary";"Navin Somani";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/19754863?view=summary";"Serge Gabriel";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/19754863?view=summary";"Manon Sénéchal";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/19754863?view=summary";"Komal Patel";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/12563370?view=summary";"Sébastien Harnist";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/12563370?view=summary";"Stéphane Granier Inc.";"Business corporation owned by a Residential Real Estate Broker"
"https://www.centris.ca/en/4plex~for-sale~montreal-ahuntsic-cartierville/9268982?view=summary";"Davide Giardino Inc.";"Business corporation owned by a Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/10334907?view=summary";"Dong Mei Han";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-l-ile-bizard-sainte-genevieve/11065779?view=summary";"Marc Forget";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/houses~for-sale~montreal-l-ile-bizard-sainte-genevieve/11065779?view=summary";"France Turcotte";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/24079901?view=summary";"Bindu Patel";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/22571979?view=summary";"Xuanyi Wang";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/27569688?view=summary";"Tian Yun Yan";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-lasalle/25854463?view=summary";"Mark Orsini";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~pointe-claire/22625528?view=summary";"Navin Somani";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/15093947?view=summary";"Sophia Chen";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/10574627?view=summary";"Tim Sochaczevski";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/10574627?view=summary";"Margad Otgonzul Inc.";"Business corporation owned by a Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-rosemont-la-petite-patrie/16935320?view=summary";"Lydia Rodrigues";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/16966472?view=summary";"Katia Samson";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-verdun-ile-des-soeurs/17644643?view=summary";"Alexandre Bensemhoun";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-verdun-ile-des-soeurs/17644643?view=summary";"Stéphane Granier Inc.";"Business corporation owned by a Residential Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-le-plateau-mont-royal/15619259?view=summary";"Liliane Bui";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-le-plateau-mont-royal/15619259?view=summary";"Manuel Esteves";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-le-plateau-mont-royal/15619259?view=summary";"Thi Thanh Quach";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/5plex~for-sale~montreal-lasalle/18958917?view=summary";"Dong Mei Han";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/4plex~for-sale~montreal-mercier-hochelaga-maisonneuve/12502651?view=summary";"Pascal Marois";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-villeray-saint-michel-parc-extension/24581423?view=summary";"Dominique Marchand";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-villeray-saint-michel-parc-extension/24581423?view=summary";"Steve Labonté";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/4plex~for-sale~montreal-rosemont-la-petite-patrie/22955531?view=summary";"Stéphane Costa";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/4plex~for-sale~montreal-rosemont-la-petite-patrie/22955531?view=summary";"Kent Sanderson";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~westmount/27258608?view=summary";"Joseph Montanaro";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/25277793?view=summary";"Kirkor Cagan";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-ville-marie/20290504?view=summary";"Nicky Patsourakis";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-ville-marie/20290504?view=summary";"Yucong Wang";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/duplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/27654815?view=summary";"Joelle Bitar";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~beaconsfield/19529459?view=summary";"Wilson Ramcharan";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/26485739?view=summary";"Joseph Montanaro";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-plateau-mont-royal/28520527?view=summary";"Juliette Mourez";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/9666310?view=summary";"Mathieu Bouvrette";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/9666310?view=summary";"Marc-André Bouvrette";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/9666310?view=summary";"Marie-Christine Laverdière";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-lachine/10090624?view=summary";"Matthieu Le Moëligou";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-lachine/10090624?view=summary";"Valérie Léger";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~dollard-des-ormeaux/24467298?view=summary";"Ali Zaarour";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~beaconsfield/17787070?view=summary";"Marie Josée Larocque";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~pointe-claire/9648164?view=summary";"Justin Lachapelle";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-ahuntsic-cartierville/18824165?view=summary";"Abner Saintelmy";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/houses~for-sale~montreal-saint-leonard/9959987?view=summary";"Samuel Lai";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/houses~for-sale~montreal-saint-leonard/9959987?view=summary";"Edmond Zhao";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-lachine/28729911?view=summary";"Daniel Mackay";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-lachine/28729911?view=summary";"François Mackay";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/duplexes~for-sale~montreal-riviere-des-prairies-pointe-aux-trembles/9265988?view=summary";"John Morris";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-riviere-des-prairies-pointe-aux-trembles/9265988?view=summary";"Georges Mercier";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/duplexes~for-sale~montreal-riviere-des-prairies-pointe-aux-trembles/9265988?view=summary";"Glenda Morris";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/13760942?view=summary";"Susan Lloyd";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-pierrefonds-roxboro/28309431?view=summary";"John Daniel";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-pierrefonds-roxboro/28309431?view=summary";"Fadia Daniel";"Certified Residential and Commercial Real Estate Broker AEO"
